,AQSID,SiteName,Status,EPARegion,Latitude,Longitude,Elevation,GMTOffset,CountryCode,StateName,ValidDate,ValidTime,DataSource,ReportingArea_PipeDelimited,OZONE_AQI,PM10_AQI,PM25_AQI,NO2_AQI,OZONE_Measured,PM10_Measured,PM25_Measured,NO2_Measured,PM25,PM25_Unit,OZONE,OZONE_Unit,NO2,NO2_Unit,CO,CO_Unit,SO2,SO2_Unit,PM10,PM10_Unit,SHAPE
1264,80011G008,EstaciÂ¢n Cruz Roja,Active,MX,20.578557999999997,-101.19886,470.0,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,43.0,47.0,,,1,1,0,0,,,35.0,PPB,,,1.33,PPM,89.0,PPB,63.0,UG/M3,"{'x': -101.19886, 'y': 20.578557999999997, 'spatialReference': {'wkid': 4326}}"
1265,80011G009,EstaciÂ¢n Hospital General,Active,MX,20.9479,-101.4258,543.8,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,,58.0,,,1,1,1,0,,,,,,,1.24,PPM,5.0,PPB,291.0,UG/M3,"{'x': -101.4258, 'y': 20.9479, 'spatialReference': {'wkid': 4326}}"
1266,132319991,Georgia Station,Active,R3,33.1787,-84.4052,269.9,-5.0,US,GA,03/26/19,04:00,EPA Office of Atmospheric Programs,,31.0,,,,1,0,0,0,,,29.0,PPB,,,,,,,,,"{'x': -84.4052, 'y': 33.1787, 'spatialReference': {'wkid': 4326}}"
1267,80011G003,EstaciÂ¢n San Juanico,Active,MX,20.537682999999998,-100.83994,482.5,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,30.0,77.0,61.0,,1,1,1,0,19.0,UG/M3,30.0,PPB,,,0.27,PPM,,,307.0,UG/M3,"{'x': -100.83994, 'y': 20.537682999999998, 'spatialReference': {'wkid': 4326}}"
1268,80011G004,EstaciÂ¢n Bomberos,Active,MX,20.67495,-101.35595,501.7,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,93.0,58.0,63.0,,1,1,1,0,22.1,UG/M3,61.0,PPB,,,,,4.0,PPB,147.0,UG/M3,"{'x': -101.35595, 'y': 20.67495, 'spatialReference': {'wkid': 4326}}"
1269,80011G005,EstaciÂ¢n TeÂ¢dula,Active,MX,20.657939000000002,-101.34915,494.7,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,64.0,51.0,59.0,,1,1,1,0,15.9,UG/M3,55.0,PPB,,,0.4,PPM,4.0,PPB,102.0,UG/M3,"{'x': -101.34915, 'y': 20.657939000000002, 'spatialReference': {'wkid': 4326}}"
1270,80011G006,EstaciÂ¢n Secundaria,Active,MX,20.6924,-101.36487,490.4,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,32.0,20.0,,,1,1,0,0,,,32.0,PPB,,,,,4.0,PPB,3.0,UG/M3,"{'x': -101.36487, 'y': 20.6924, 'spatialReference': {'wkid': 4326}}"
1271,371090004,CROUSE,Active,R4,35.4383,-81.2753,269.9,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Charlotte|Hickory,21.0,,,,1,0,0,0,,,24.0,PPB,,,,,,,,,"{'x': -81.2753, 'y': 35.4383, 'spatialReference': {'wkid': 4326}}"
1272,80011G001,EstaciÂ¢n Seguridad PÂ£blica,Active,MX,20.518317,-100.81591,498.1,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,44.0,56.0,55.0,,1,1,1,0,19.0,UG/M3,47.0,PPB,,,1.81,PPM,11.0,PPB,198.0,UG/M3,"{'x': -100.81591, 'y': 20.518317, 'spatialReference': {'wkid': 4326}}"
1273,80011G002,EstaciÂ¢n TecnolÂ¢gico,Active,MX,20.545428,-100.80707,476.7,-6.0,MX,MX,03/26/19,04:00,Instituto de EcologÂ¡a del Estado de Guanajuato,,37.0,67.0,,,1,1,0,0,,,38.0,PPB,,,,,,,213.0,UG/M3,"{'x': -100.80707, 'y': 20.545428, 'spatialReference': {'wkid': 4326}}"
1274,060856001,Stanford University,Active,R9,37.429359999999996,-122.18533000000001,36.9,-8.0,US,CA,03/26/19,04:00,San Francisco Bay Area AQMD,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -122.18533000000001, 'y': 37.429359999999996, 'spatialReference': {'wkid': 4326}}"
1275,230173001,Lovell,Inactive,R1,44.250923,-70.860603,0.0,-5.0,US,ME,03/26/19,04:00,Maine Dept. of Environmental Protection,Mid-Coast 1|Western Mountains 1,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -70.860603, 'y': 44.250923, 'spatialReference': {'wkid': 4326}}"
1276,230173002,Bethel Smith Farm Road,Active,R1,44.377794,-70.854697,203.1,-5.0,US,ME,03/26/19,04:00,Maine Dept. of Environmental Protection,Western Mountains 1|Western Mountains 2,44.0,,,,1,0,0,0,,,46.0,PPB,,,,,,,,,"{'x': -70.854697, 'y': 44.377794, 'spatialReference': {'wkid': 4326}}"
1277,000105001,Whistler Meadow Park,Active,CA,50.1439,-122.9611,641.4,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,17.0,,18.0,10.0,1,0,1,0,9.0,UG/M3,16.0,PPB,,,,,,,,,"{'x': -122.9611, 'y': 50.1439, 'spatialReference': {'wkid': 4326}}"
1278,280330002,HERNANDO,Active,R4,34.820555999999996,-89.987778,0.0,-6.0,US,MS,03/26/19,04:00,Mississippi DEQ,Memphis|Hernando,33.0,,55.0,,1,0,1,0,19.6,UG/M3,33.0,PPB,,,,,,,,,"{'x': -89.987778, 'y': 34.820555999999996, 'spatialReference': {'wkid': 4326}}"
1279,000050311,Parc Primavere,Active,CA,46.77417,-71.36972,10.7,-5.0,CA,CC,03/26/19,04:00,Environment Canada,,40.0,,20.0,2.0,1,0,1,1,8.8,UG/M3,39.0,PPB,3.0,PPB,,,,,,,"{'x': -71.36972, 'y': 46.77417, 'spatialReference': {'wkid': 4326}}"
1280,560050003,South Coal,Inactive,R8,44.941101,-105.837799,1277.6,-7.0,US,WY,03/26/19,04:00,Bureau of Land Management - Wyoming,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -105.837799, 'y': 44.941101, 'spatialReference': {'wkid': 4326}}"
1281,130730001,Evans - Riverside Park,Active,R4,33.5819,-82.1314,74.1,-5.0,US,GA,03/26/19,04:00,Georgia Department of Natural Resources,Aiken-Augusta - SC/GA,27.0,,,,1,0,0,0,,,29.0,PPB,,,,,,,,,"{'x': -82.1314, 'y': 33.5819, 'spatialReference': {'wkid': 4326}}"
1282,511790001,WIDEWATER,Active,R3,38.483101,-77.3703,0.0,-5.0,US,VA,03/26/19,04:00,Virginia Dept. of Environmental Quality,,34.0,,,,1,0,0,0,,,34.0,PPB,,,,,,,,,"{'x': -77.3703, 'y': 38.483101, 'spatialReference': {'wkid': 4326}}"
1283,482210001,Granbury C73,Active,R6,32.4419,-97.8033,0.0,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Dallas-Fort Worth,33.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -97.8033, 'y': 32.4419, 'spatialReference': {'wkid': 4326}}"
1284,000054703,Bâ€šcancour (Arâ€šna),Active,CA,46.35,-72.4333,7.9,-5.0,CA,CC,03/26/19,04:00,Meteorological Service of Canada,,,,15.0,,0,0,1,0,4.0,UG/M3,,,,,,,,,,,"{'x': -72.4333, 'y': 46.35, 'spatialReference': {'wkid': 4326}}"
1285,060296001,Shafter - Walker Street,Active,R9,35.5036,-119.2717,0.0,-8.0,US,CA,03/26/19,04:00,California Air Resources Board,,,,,,1,0,0,1,,,,,,,,,,,,,"{'x': -119.2717, 'y': 35.5036, 'spatialReference': {'wkid': 4326}}"
1286,490370101,Canyonlands NP,Active,USEPA,38.4583,-109.8211,1814.8,-7.0,US,UT,03/26/19,04:00,National Park Service,Canyonlands National Park,51.0,,,,1,0,0,0,,,55.0,PPB,,,,,,,,,"{'x': -109.8211, 'y': 38.4583, 'spatialReference': {'wkid': 4326}}"
1287,040128000,Alamo Lake,Active,R9,34.243889,-113.55861100000001,403.2,-7.0,US,AZ,03/26/19,04:00,Arizona Department of Environmental Quality,,45.0,12.0,29.0,,1,1,1,0,10.0,UG/M3,45.0,PPB,,,,,,,17.0,UG/M3,"{'x': -113.55861100000001, 'y': 34.243889, 'spatialReference': {'wkid': 4326}}"
1288,484392003,Keller C17,Active,R6,32.922498,-97.282088,253.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Dallas-Fort Worth,33.0,,,,1,0,0,1,,,42.0,PPB,,,,,,,,,"{'x': -97.282088, 'y': 32.922498, 'spatialReference': {'wkid': 4326}}"
1289,370130151,BAYVIEW,Active,R4,35.428001,-76.739998,0.0,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,,,,,,0,0,0,0,,,,,,,,,0.0,PPB,,,"{'x': -76.739998, 'y': 35.428001, 'spatialReference': {'wkid': 4326}}"
1290,320190006,Fernley,Active,R9,39.602739,-119.247853,1273.4,-8.0,US,NV,03/26/19,04:00,Nevada Division of Environmental Protection,Fernley,49.0,,,,1,0,0,0,,,45.0,PPB,,,,,,,,,"{'x': -119.247853, 'y': 39.602739, 'spatialReference': {'wkid': 4326}}"
1291,370350004,HICKORY,Active,R4,35.73,-81.37,640.2,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Hickory,,,62.0,,0,0,1,0,22.0,UG/M3,,,,,,,,,,,"{'x': -81.37, 'y': 35.73, 'spatialReference': {'wkid': 4326}}"
1292,360270007,Millbrook,Active,R2,41.7856,-73.6947,0.0,-5.0,US,NY,03/26/19,04:00,New York Dept. of Environmental Conservation,Lower Hudson Valley Region|Millbrook,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -73.6947, 'y': 41.7856, 'spatialReference': {'wkid': 4326}}"
1293,390490038,Columbus NR - Smoky Row,Active,R5,40.111090000000004,-83.065376,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,,,,26.0,3.0,0,0,1,1,8.8,UG/M3,,,3.0,PPB,0.0,PPM,,,,,"{'x': -83.065376, 'y': 40.111090000000004, 'spatialReference': {'wkid': 4326}}"
1294,131150003,Rome,Active,R4,34.26054,-85.32333,0.0,-5.0,US,GA,03/26/19,04:00,Georgia Department of Natural Resources,,,,40.0,,0,0,1,0,,,,,,,,,,,,,"{'x': -85.32333, 'y': 34.26054, 'spatialReference': {'wkid': 4326}}"
1295,CC0050135,Caserne 17,Active,CA,45.593325,-73.637328,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,36.0,,19.0,,1,0,1,0,4.7,UG/M3,39.0,PPB,,,0.16,PPM,,,,,"{'x': -73.637328, 'y': 45.593325, 'spatialReference': {'wkid': 4326}}"
1296,390490034,Columbus - Fairgrounds,Active,R5,40.002734000000004,-82.994404,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Columbus,,,,2.0,0,0,0,1,,,,,2.0,PPB,,,0.0,PPB,,,"{'x': -82.994404, 'y': 40.002734000000004, 'spatialReference': {'wkid': 4326}}"
1297,CC0050136,St-Dominique,Active,CA,45.512189,-73.566872,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,,,20.0,,0,0,1,0,4.5,UG/M3,,,,,,,,,,,"{'x': -73.566872, 'y': 45.512189, 'spatialReference': {'wkid': 4326}}"
1298,390490037,Columbus - Franklin Park,Inactive,R5,39.96523,-82.95549,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Columbus,,,,,1,0,0,1,,,,,,,,,,,,,"{'x': -82.95549, 'y': 39.96523, 'spatialReference': {'wkid': 4326}}"
1299,CC0050138,York-Roberval,Active,CA,45.512189,-73.566872,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,,,27.0,,0,0,1,0,4.1,UG/M3,,,,,,,,,,,"{'x': -73.566872, 'y': 45.512189, 'spatialReference': {'wkid': 4326}}"
1300,CC0050131,Hochelaga,Active,CA,45.539928,-73.54038800000001,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,,,25.0,,0,0,1,0,4.2,UG/M3,,,,,,,,,,,"{'x': -73.54038800000001, 'y': 45.539928, 'spatialReference': {'wkid': 4326}}"
1301,CC0050133,Chenier,Active,CA,45.60176,-73.54199200000001,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,,,,,0,0,1,1,,,,,,,,,,,,,"{'x': -73.54199200000001, 'y': 45.60176, 'spatialReference': {'wkid': 4326}}"
1302,CC0050134,Molson,Active,CA,45.542767,-73.572039,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,30.0,,22.0,12.0,1,0,1,1,3.4,UG/M3,30.0,PPB,13.0,PPB,,,0.0,PPB,,,"{'x': -73.572039, 'y': 45.542767, 'spatialReference': {'wkid': 4326}}"
1303,482011066,Houston SW Frwy C1066,Active,R6,29.7216,-95.49265,18.3,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,,,,,0,0,0,1,,,,,,,,,,,,,"{'x': -95.49265, 'y': 29.7216, 'spatialReference': {'wkid': 4326}}"
1304,131150006,Rome-Kraftsman,Active,R4,34.243645,-85.325948,0.0,-5.0,US,GA,03/26/19,04:00,Georgia Department of Natural Resources,,,,,,0,0,0,0,,,,,,,,,1.0,PPB,,,"{'x': -85.325948, 'y': 34.243645, 'spatialReference': {'wkid': 4326}}"
1305,131150005,Rome Coosa HS,Inactive,R4,34.2632,-85.3048,198.9,-5.0,US,GA,03/26/19,04:00,Georgia Department of Natural Resources,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -85.3048, 'y': 34.2632, 'spatialReference': {'wkid': 4326}}"
1306,340070002,Camden Spruce St,Active,R2,39.934446,-75.125291,1.2,-5.0,US,NJ,03/26/19,04:00,New Jersey Dept. of Environmental Protection,Camden|New Jersey,36.0,,40.0,9.0,1,0,1,1,7.0,UG/M3,35.0,PPB,10.0,PPB,0.4,PPM,0.0,PPB,,,"{'x': -75.125291, 'y': 39.934446, 'spatialReference': {'wkid': 4326}}"
1307,000061004,Sarnia,Inactive,CA,42.9806,-82.4056,0.0,-5.0,CA,CC,03/26/19,04:00,Ontario Ministry of the Environment,,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -82.4056, 'y': 42.9806, 'spatialReference': {'wkid': 4326}}"
1308,000061009,Sarnia,Active,CA,42.990263,-82.395341,0.0,-5.0,CA,CC,03/26/19,04:00,Ontario Ministry of the Environment,,33.0,,6.0,,1,0,1,0,1.0,UG/M3,33.0,PPB,,,,,,,,,"{'x': -82.395341, 'y': 42.990263, 'spatialReference': {'wkid': 4326}}"
1309,CC0050128,Aâ€šroport de Montrâ€šal 1,Active,CA,45.468297,-73.741185,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,32.0,,14.0,6.0,1,0,1,1,3.6,UG/M3,35.0,PPB,6.0,PPB,0.14,PPM,,,,,"{'x': -73.741185, 'y': 45.468297, 'spatialReference': {'wkid': 4326}}"
1310,CC0050129,RiviÅ re-des-Prairies,Active,CA,45.651722,-73.57389599999999,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,37.0,,13.0,4.0,1,0,1,1,4.7,UG/M3,37.0,PPB,4.0,PPB,0.17,PPM,,,,,"{'x': -73.57389599999999, 'y': 45.651722, 'spatialReference': {'wkid': 4326}}"
1311,390490029,New Albany,Active,R5,40.0845,-82.81551999999999,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Columbus,37.0,,16.0,,1,0,1,0,2.8,UG/M3,38.0,PPB,,,,,,,,,"{'x': -82.81551999999999, 'y': 40.0845, 'spatialReference': {'wkid': 4326}}"
1312,CC0050126,Sainte-Anne-de-Bellevue,Active,CA,45.426509,-73.928944,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,37.0,,20.0,3.0,1,0,1,1,5.7,UG/M3,39.0,PPB,3.0,PPB,,,0.0,PPB,,,"{'x': -73.928944, 'y': 45.426509, 'spatialReference': {'wkid': 4326}}"
1313,040218001,Queen Valley,Active,R9,33.289398,-111.292801,668.3,-7.0,US,AZ,03/26/19,04:00,Arizona Department of Environmental Quality,Phoenix,49.0,,,,1,0,0,0,,,47.0,PPB,,,,,,,,,"{'x': -111.292801, 'y': 33.289398, 'spatialReference': {'wkid': 4326}}"
1314,090070007,Middletown-CVH,Inactive,R1,41.5519,-72.6308,0.0,-5.0,US,CT,03/26/19,04:00,Connecticut Dept. of Energy and Environmental Protection,Middletown,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -72.6308, 'y': 41.5519, 'spatialReference': {'wkid': 4326}}"
1315,132450091,Augusta,Active,R4,33.4333,-82.0219,46.1,-5.0,US,GA,03/26/19,04:00,Georgia Department of Natural Resources,Aiken-Augusta - SC/GA,31.0,13.0,55.0,,1,1,1,0,,,35.0,PPB,,,,,0.0,PPB,7.0,UG/M3,"{'x': -82.0219, 'y': 33.4333, 'spatialReference': {'wkid': 4326}}"
1316,340390004,Elizabeth Trailer,Active,R2,40.641441,-74.208366,4.9,-5.0,US,NJ,03/26/19,04:00,New Jersey Dept. of Environmental Protection,Elizabeth|Newark|New Jersey,,,33.0,5.0,0,0,1,1,2.1,UG/M3,,,5.0,PPB,0.2,PPM,0.0,PPB,,,"{'x': -74.208366, 'y': 40.641441, 'spatialReference': {'wkid': 4326}}"
1317,340390003,Elizabeth,Active,R2,40.662388,-74.214813,5.8,-5.0,US,NJ,03/26/19,04:00,New Jersey Dept. of Environmental Protection,,,,,,0,0,0,0,,,,,,,0.2,PPM,0.0,PPB,,,"{'x': -74.214813, 'y': 40.662388, 'spatialReference': {'wkid': 4326}}"
1318,482011042,Kingwood C309,Inactive,R6,30.0583,-95.1897,18.3,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -95.1897, 'y': 30.0583, 'spatialReference': {'wkid': 4326}}"
1319,482011043,La Porte Airport C243,Active,R6,29.666901,-95.063301,6.1,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -95.063301, 'y': 29.666901, 'spatialReference': {'wkid': 4326}}"
1320,210910012,LEWISPOR,Active,R4,37.9389,-86.8969,0.0,-6.0,US,KY,03/26/19,04:00,Kentucky DEP,Owensboro,34.0,,,,1,0,0,0,,,38.0,PPB,,,,,,,,,"{'x': -86.8969, 'y': 37.9389, 'spatialReference': {'wkid': 4326}}"
1321,390230003,Mud Run,Active,R5,39.85567,-83.99773,298.9,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Dayton,30.0,,,,1,0,0,0,,,31.0,PPB,,,,,0.0,PPB,,,"{'x': -83.99773, 'y': 39.85567, 'spatialReference': {'wkid': 4326}}"
1322,060374002,North Long Beach,Inactive,R9,33.8233,-118.1883,7.6,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,Los Angeles and Orange Co. Coastal|South Coastal LA,,,,,1,1,0,0,,,,,,,,,,,,,"{'x': -118.1883, 'y': 33.8233, 'spatialReference': {'wkid': 4326}}"
1323,060374004,South Long Beach,Active,R9,33.792221000000005,-118.175278,5.8,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,NW Coastal LA|N Coastal Orange|Central LA CO|South Coastal LA|SW Coastal LA,,,55.0,,0,0,1,0,6.8,UG/M3,,,,,,,,,,,"{'x': -118.175278, 'y': 33.792221000000005, 'spatialReference': {'wkid': 4326}}"
1324,390230001,Springfield,Active,R5,40.00103,-83.80456,298.9,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Dayton,32.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -83.80456, 'y': 40.00103, 'spatialReference': {'wkid': 4326}}"
1325,000040103,FREDERICTON,Inactive,CA,45.9578,-66.6475,0.0,-4.0,CA,CC,03/26/19,04:00,Environment Canada,,,,,,1,0,1,1,,,,,,,,,,,,,"{'x': -66.6475, 'y': 45.9578, 'spatialReference': {'wkid': 4326}}"
1326,181570008,Lafayette-Greenbush St,Active,R5,40.4316,-86.8525,195.2,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,,,13.0,,0,0,1,0,1.9,UG/M3,,,,,,,,,,,"{'x': -86.8525, 'y': 40.4316, 'spatialReference': {'wkid': 4326}}"
1327,390490005,Morse Rd.,Active,R5,40.0601,-82.976857,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,,,,,,0,0,0,0,,,,,,,0.1,PPM,,,,,"{'x': -82.976857, 'y': 40.0601, 'spatialReference': {'wkid': 4326}}"
1328,210890007,WORTH2002,Active,R4,38.5483,-82.7317,0.0,-5.0,US,KY,03/26/19,04:00,Kentucky DEP,Ashland,32.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -82.7317, 'y': 38.5483, 'spatialReference': {'wkid': 4326}}"
1329,CC0050109,Duncan,Active,CA,45.502648,-73.663913,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,26.0,,37.0,10.0,1,0,1,1,5.5,UG/M3,29.0,PPB,11.0,PPB,0.19,PPM,,,,,"{'x': -73.663913, 'y': 45.502648, 'spatialReference': {'wkid': 4326}}"
1330,551010017,RACINE,Inactive,R5,42.7139,-87.7986,0.0,-6.0,US,WI,03/26/19,04:00,Wisconsin Dept. of Natural Resources,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -87.7986, 'y': 42.7139, 'spatialReference': {'wkid': 4326}}"
1331,000053401,Catherine,Active,CA,46.8369,-71.6228,130.8,-5.0,CA,CC,03/26/19,04:00,Meteorological Service of Canada,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -71.6228, 'y': 46.8369, 'spatialReference': {'wkid': 4326}}"
1332,060374006,Long Beach - Hudson,Active,R9,33.802417,-118.21993300000001,3.1,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,South Coastal LA,29.0,,,35.0,1,0,0,1,,,26.0,PPB,37.0,PPB,0.22,PPM,1.0,PPB,,,"{'x': -118.21993300000001, 'y': 33.802417, 'spatialReference': {'wkid': 4326}}"
1333,CC0050103,Saint-Jean-Baptiste,Active,CA,45.641026000000004,-73.49968199999999,0.0,-5.0,CA,,03/26/19,04:00,Canada-Quebec2,,32.0,,22.0,6.0,1,0,1,1,4.4,UG/M3,38.0,PPB,6.0,PPB,,,1.0,PPB,,,"{'x': -73.49968199999999, 'y': 45.641026000000004, 'spatialReference': {'wkid': 4326}}"
1334,060374008,710 Near Road,Active,R9,33.859662,-118.20070700000001,0.0,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,,,,,40.0,0,0,0,1,,,,,43.0,PPB,,,,,,,"{'x': -118.20070700000001, 'y': 33.859662, 'spatialReference': {'wkid': 4326}}"
1335,390230005,Springfield PM,Active,R5,39.92882,-83.80949,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Dayton,,,10.0,,0,0,1,0,1.0,UG/M3,,,,,,,,,,,"{'x': -83.80949, 'y': 39.92882, 'spatialReference': {'wkid': 4326}}"
1336,482011052,Houston North Loop C1052,Active,R6,29.814529999999998,-95.38769,13.4,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,,,,,0,0,0,1,,,,,,,,,,,,,"{'x': -95.38769, 'y': 29.814529999999998, 'spatialReference': {'wkid': 4326}}"
1337,482011050,Seabrook Friendship Park C45,Active,R6,29.5831,-95.0156,3.1,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,19.0,,26.0,,1,0,1,1,0.2,UG/M3,13.0,PPB,,,,,,,,,"{'x': -95.0156, 'y': 29.5831, 'spatialReference': {'wkid': 4326}}"
1338,380150003,Bismarck Residential,Active,R8,46.8253,-100.7681,580.1,-6.0,US,ND,03/26/19,04:00,North Dakota Department of Health,Bismarck,29.0,,13.0,2.0,1,1,1,1,1.9,UG/M3,31.0,PPB,2.0,PPB,0.17,PPM,0.0,PPB,,,"{'x': -100.7681, 'y': 46.8253, 'spatialReference': {'wkid': 4326}}"
1339,300870001,Birney,Active,R8,45.366151,-106.48982,0.0,-7.0,US,MT,03/26/19,04:00,Montana DEQ,Birney,20.0,4.0,12.0,,1,1,1,0,3.9,UG/M3,17.0,PPB,,,,,,,5.0,UG/M3,"{'x': -106.48982, 'y': 45.366151, 'spatialReference': {'wkid': 4326}}"
1340,000102802,Campbell River Tyee Spit,Inactive,CA,50.0486,-125.2556,0.0,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,0,1,0,0,,,,,,,,,,,,,"{'x': -125.2556, 'y': 50.0486, 'spatialReference': {'wkid': 4326}}"
1341,000102801,Elk Falls Dogwood,Active,CA,50.0167,-125.2472,60.1,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,1,1,0,0,,,,,,,,,,,,,"{'x': -125.2472, 'y': 50.0167, 'spatialReference': {'wkid': 4326}}"
1342,482010617,Wallisville Road C617,Active,R6,29.8214,-94.99,12.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -94.99, 'y': 29.8214, 'spatialReference': {'wkid': 4326}}"
1343,320031502,Casino Center,Active,R9,36.174365,-115.13977,613.4,-8.0,US,NV,03/26/19,04:00,Clark County Department of Air Quality,,,,,41.0,0,0,0,1,,,,,44.0,PPB,,,,,,,"{'x': -115.13977, 'y': 36.174365, 'spatialReference': {'wkid': 4326}}"
1344,271095008,Rochester,Active,R5,43.9947,-92.4497,0.0,-6.0,US,MN,03/26/19,04:00,Minnesota Pollution Control Agency,Rochester,15.0,,28.0,,1,0,1,0,15.0,UG/M3,5.0,PPB,,,,,,,,,"{'x': -92.4497, 'y': 43.9947, 'spatialReference': {'wkid': 4326}}"
1345,320031501,RT,Active,R9,36.139707,-115.17565400000001,0.0,-8.0,US,NV,03/26/19,04:00,Clark County Department of Air Quality,,,,45.0,43.0,0,0,1,1,15.8,UG/M3,,,47.0,PPB,0.62,PPM,,,,,"{'x': -115.17565400000001, 'y': 36.139707, 'spatialReference': {'wkid': 4326}}"
1346,480271047,Killeen C1047,Active,R6,31.088002000000003,-97.679734,256.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Waco-Killeen,44.0,,,,1,0,0,1,,,47.0,PPB,,,,,,,,,"{'x': -97.679734, 'y': 31.088002000000003, 'spatialReference': {'wkid': 4326}}"
1347,480271045,Temple Georgia C1045,Active,R6,31.122527,-97.431158,195.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Waco-Killeen,36.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -97.431158, 'y': 31.122527, 'spatialReference': {'wkid': 4326}}"
1348,120090007,Melbourne,Active,R4,28.0542,-80.6283,0.0,-5.0,US,FL,03/26/19,04:00,Florida Dept. of Environmental Protection,Melbourne,,,,,1,1,1,0,,,,,,,,,,,,,"{'x': -80.6283, 'y': 28.0542, 'spatialReference': {'wkid': 4326}}"
1349,160410001,Franklin County,Inactive,R10,42.013333,-111.80916,1373.4,-7.0,US,ID,03/26/19,04:00,Idaho Department of Environmental Quality,Franklin County,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -111.80916, 'y': 42.013333, 'spatialReference': {'wkid': 4326}}"
